id,category,level,text,answer1,answer2,answer3,answer4,answer5,correctAnswerIndex,hint
space-l1-081,Space,1,What is a key concept in Space at level 1? (variation 80),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 1
space-l1-082,Space,1,What is a key concept in Space at level 1? (variation 81),Option A,Option C,Option D,Option E,Option B,1,Consider Space principles at level 1
space-l1-083,Space,1,What is a key concept in Space at level 1? (variation 82),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 1
space-l1-084,Space,1,What is a key concept in Space at level 1? (variation 83),Option C,Option A,Option E,Option D,Option B,0,Consider Space principles at level 1
space-l1-085,Space,1,What is a key concept in Space at level 1? (variation 84),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 1
space-l1-086,Space,1,What is a key concept in Space at level 1? (variation 85),Option E,Option C,Option B,Option D,Option A,1,Consider Space principles at level 1
space-l1-087,Space,1,What is a key concept in Space at level 1? (variation 86),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 1
space-l1-088,Space,1,What is a key concept in Space at level 1? (variation 87),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 1
space-l1-089,Space,1,What is a key concept in Space at level 1? (variation 88),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 1
space-l1-090,Space,1,What is a key concept in Space at level 1? (variation 89),Option D,Option C,Option A,Option B,Option E,1,Consider Space principles at level 1
space-l1-091,Space,1,What is a key concept in Space at level 1? (variation 90),Option B,Option D,Option A,Option E,Option C,4,Consider Space principles at level 1
space-l1-092,Space,1,What is a key concept in Space at level 1? (variation 91),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 1
space-l1-093,Space,1,What is a key concept in Space at level 1? (variation 92),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 1
space-l1-094,Space,1,What is a key concept in Space at level 1? (variation 93),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 1
space-l1-095,Space,1,What is a key concept in Space at level 1? (variation 94),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 1
space-l1-096,Space,1,What is a key concept in Space at level 1? (variation 95),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 1
space-l1-097,Space,1,What is a key concept in Space at level 1? (variation 96),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 1
space-l1-098,Space,1,What is a key concept in Space at level 1? (variation 97),Option D,Option E,Option C,Option A,Option B,2,Consider Space principles at level 1
space-l1-099,Space,1,What is a key concept in Space at level 1? (variation 98),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 1
space-l1-100,Space,1,What is a key concept in Space at level 1? (variation 99),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 1
space-l2-001,Space,2,What is a key concept in Space at level 2?,Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-002,Space,2,What is a key concept in Space at level 2? (variation 1),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-003,Space,2,What is a key concept in Space at level 2? (variation 2),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-004,Space,2,What is a key concept in Space at level 2? (variation 3),Option A,Option E,Option B,Option D,Option C,4,Consider Space principles at level 2
space-l2-005,Space,2,What is a key concept in Space at level 2? (variation 4),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-006,Space,2,What is a key concept in Space at level 2? (variation 5),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-007,Space,2,What is a key concept in Space at level 2? (variation 6),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-008,Space,2,What is a key concept in Space at level 2? (variation 7),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-009,Space,2,What is a key concept in Space at level 2? (variation 8),Option C,Option A,Option E,Option D,Option B,0,Consider Space principles at level 2
space-l2-010,Space,2,What is a key concept in Space at level 2? (variation 9),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-011,Space,2,What is a key concept in Space at level 2? (variation 10),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-012,Space,2,What is a key concept in Space at level 2? (variation 11),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-013,Space,2,What is a key concept in Space at level 2? (variation 12),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-014,Space,2,What is a key concept in Space at level 2? (variation 13),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-015,Space,2,What is a key concept in Space at level 2? (variation 14),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-016,Space,2,What is a key concept in Space at level 2? (variation 15),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-017,Space,2,What is a key concept in Space at level 2? (variation 16),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-018,Space,2,What is a key concept in Space at level 2? (variation 17),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-019,Space,2,What is a key concept in Space at level 2? (variation 18),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-020,Space,2,What is a key concept in Space at level 2? (variation 19),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-021,Space,2,What is a key concept in Space at level 2? (variation 20),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-022,Space,2,What is a key concept in Space at level 2? (variation 21),Option D,Option E,Option B,Option A,Option C,4,Consider Space principles at level 2
space-l2-023,Space,2,What is a key concept in Space at level 2? (variation 22),Option A,Option D,Option C,Option B,Option E,2,Consider Space principles at level 2
space-l2-024,Space,2,What is a key concept in Space at level 2? (variation 23),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-025,Space,2,What is a key concept in Space at level 2? (variation 24),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-026,Space,2,What is a key concept in Space at level 2? (variation 25),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-027,Space,2,What is a key concept in Space at level 2? (variation 26),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-028,Space,2,What is a key concept in Space at level 2? (variation 27),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-029,Space,2,What is a key concept in Space at level 2? (variation 28),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-030,Space,2,What is a key concept in Space at level 2? (variation 29),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-031,Space,2,What is a key concept in Space at level 2? (variation 30),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-032,Space,2,What is a key concept in Space at level 2? (variation 31),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-033,Space,2,What is a key concept in Space at level 2? (variation 32),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-034,Space,2,What is a key concept in Space at level 2? (variation 33),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-035,Space,2,What is a key concept in Space at level 2? (variation 34),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
space-l2-036,Space,2,What is a key concept in Space at level 2? (variation 35),Option A,Option B,Option C,Option D,Option E,2,Consider Space principles at level 2
