id,category,level,text,answer1,answer2,answer3,answer4,answer5,correctAnswerIndex,hint
gen-filler-l18-025,General,18,"Educational question #1725 about General (Level 18, Question 25)",Option A,Correct answer for question #1725,Option C,Option D,Option E,1,Filler question 1725 for General Level 18
gen-filler-l18-026,General,18,"Educational question #1726 about General (Level 18, Question 26)",Option A,Correct answer for question #1726,Option C,Option D,Option E,1,Filler question 1726 for General Level 18
gen-filler-l18-027,General,18,"Educational question #1727 about General (Level 18, Question 27)",Option A,Correct answer for question #1727,Option C,Option D,Option E,1,Filler question 1727 for General Level 18
gen-filler-l18-028,General,18,"Educational question #1728 about General (Level 18, Question 28)",Option A,Correct answer for question #1728,Option C,Option D,Option E,1,Filler question 1728 for General Level 18
gen-filler-l18-029,General,18,"Educational question #1729 about General (Level 18, Question 29)",Option A,Correct answer for question #1729,Option C,Option D,Option E,1,Filler question 1729 for General Level 18
gen-filler-l18-030,General,18,"Educational question #1730 about General (Level 18, Question 30)",Option A,Correct answer for question #1730,Option C,Option D,Option E,1,Filler question 1730 for General Level 18
gen-filler-l18-031,General,18,"Educational question #1731 about General (Level 18, Question 31)",Option A,Correct answer for question #1731,Option C,Option D,Option E,1,Filler question 1731 for General Level 18
gen-filler-l18-032,General,18,"Educational question #1732 about General (Level 18, Question 32)",Option A,Correct answer for question #1732,Option C,Option D,Option E,1,Filler question 1732 for General Level 18
gen-filler-l18-033,General,18,"Educational question #1733 about General (Level 18, Question 33)",Option A,Correct answer for question #1733,Option C,Option D,Option E,1,Filler question 1733 for General Level 18
gen-filler-l18-034,General,18,"Educational question #1734 about General (Level 18, Question 34)",Option A,Correct answer for question #1734,Option C,Option D,Option E,1,Filler question 1734 for General Level 18
gen-filler-l18-035,General,18,"Educational question #1735 about General (Level 18, Question 35)",Option A,Correct answer for question #1735,Option C,Option D,Option E,1,Filler question 1735 for General Level 18
gen-filler-l18-036,General,18,"Educational question #1736 about General (Level 18, Question 36)",Option A,Correct answer for question #1736,Option C,Option D,Option E,1,Filler question 1736 for General Level 18
gen-filler-l18-037,General,18,"Educational question #1737 about General (Level 18, Question 37)",Option A,Correct answer for question #1737,Option C,Option D,Option E,1,Filler question 1737 for General Level 18
gen-filler-l18-038,General,18,"Educational question #1738 about General (Level 18, Question 38)",Option A,Correct answer for question #1738,Option C,Option D,Option E,1,Filler question 1738 for General Level 18
gen-filler-l18-039,General,18,"Educational question #1739 about General (Level 18, Question 39)",Option A,Correct answer for question #1739,Option C,Option D,Option E,1,Filler question 1739 for General Level 18
gen-filler-l18-040,General,18,"Educational question #1740 about General (Level 18, Question 40)",Option A,Correct answer for question #1740,Option C,Option D,Option E,1,Filler question 1740 for General Level 18
gen-filler-l18-041,General,18,"Educational question #1741 about General (Level 18, Question 41)",Option A,Correct answer for question #1741,Option C,Option D,Option E,1,Filler question 1741 for General Level 18
gen-filler-l18-042,General,18,"Educational question #1742 about General (Level 18, Question 42)",Option A,Correct answer for question #1742,Option C,Option D,Option E,1,Filler question 1742 for General Level 18
gen-filler-l18-043,General,18,"Educational question #1743 about General (Level 18, Question 43)",Option A,Correct answer for question #1743,Option C,Option D,Option E,1,Filler question 1743 for General Level 18
gen-filler-l18-044,General,18,"Educational question #1744 about General (Level 18, Question 44)",Option A,Correct answer for question #1744,Option C,Option D,Option E,1,Filler question 1744 for General Level 18
gen-filler-l18-045,General,18,"Educational question #1745 about General (Level 18, Question 45)",Option A,Correct answer for question #1745,Option C,Option D,Option E,1,Filler question 1745 for General Level 18
gen-filler-l18-046,General,18,"Educational question #1746 about General (Level 18, Question 46)",Option A,Correct answer for question #1746,Option C,Option D,Option E,1,Filler question 1746 for General Level 18
gen-filler-l18-047,General,18,"Educational question #1747 about General (Level 18, Question 47)",Option A,Correct answer for question #1747,Option C,Option D,Option E,1,Filler question 1747 for General Level 18
gen-filler-l18-048,General,18,"Educational question #1748 about General (Level 18, Question 48)",Option A,Correct answer for question #1748,Option C,Option D,Option E,1,Filler question 1748 for General Level 18
gen-filler-l18-049,General,18,"Educational question #1749 about General (Level 18, Question 49)",Option A,Correct answer for question #1749,Option C,Option D,Option E,1,Filler question 1749 for General Level 18
gen-filler-l18-050,General,18,"Educational question #1750 about General (Level 18, Question 50)",Option A,Correct answer for question #1750,Option C,Option D,Option E,1,Filler question 1750 for General Level 18
gen-filler-l18-051,General,18,"Educational question #1751 about General (Level 18, Question 51)",Option A,Correct answer for question #1751,Option C,Option D,Option E,1,Filler question 1751 for General Level 18
gen-filler-l18-052,General,18,"Educational question #1752 about General (Level 18, Question 52)",Option A,Correct answer for question #1752,Option C,Option D,Option E,1,Filler question 1752 for General Level 18
gen-filler-l18-053,General,18,"Educational question #1753 about General (Level 18, Question 53)",Option A,Correct answer for question #1753,Option C,Option D,Option E,1,Filler question 1753 for General Level 18
gen-filler-l18-054,General,18,"Educational question #1754 about General (Level 18, Question 54)",Option A,Correct answer for question #1754,Option C,Option D,Option E,1,Filler question 1754 for General Level 18
gen-filler-l18-055,General,18,"Educational question #1755 about General (Level 18, Question 55)",Option A,Correct answer for question #1755,Option C,Option D,Option E,1,Filler question 1755 for General Level 18
gen-filler-l18-056,General,18,"Educational question #1756 about General (Level 18, Question 56)",Option A,Correct answer for question #1756,Option C,Option D,Option E,1,Filler question 1756 for General Level 18
gen-filler-l18-057,General,18,"Educational question #1757 about General (Level 18, Question 57)",Option A,Correct answer for question #1757,Option C,Option D,Option E,1,Filler question 1757 for General Level 18
gen-filler-l18-058,General,18,"Educational question #1758 about General (Level 18, Question 58)",Option A,Correct answer for question #1758,Option C,Option D,Option E,1,Filler question 1758 for General Level 18
gen-filler-l18-059,General,18,"Educational question #1759 about General (Level 18, Question 59)",Option A,Correct answer for question #1759,Option C,Option D,Option E,1,Filler question 1759 for General Level 18
gen-filler-l18-060,General,18,"Educational question #1760 about General (Level 18, Question 60)",Option A,Correct answer for question #1760,Option C,Option D,Option E,1,Filler question 1760 for General Level 18
gen-filler-l18-061,General,18,"Educational question #1761 about General (Level 18, Question 61)",Option A,Correct answer for question #1761,Option C,Option D,Option E,1,Filler question 1761 for General Level 18
gen-filler-l18-062,General,18,"Educational question #1762 about General (Level 18, Question 62)",Option A,Correct answer for question #1762,Option C,Option D,Option E,1,Filler question 1762 for General Level 18
gen-filler-l18-063,General,18,"Educational question #1763 about General (Level 18, Question 63)",Option A,Correct answer for question #1763,Option C,Option D,Option E,1,Filler question 1763 for General Level 18
gen-filler-l18-064,General,18,"Educational question #1764 about General (Level 18, Question 64)",Option A,Correct answer for question #1764,Option C,Option D,Option E,1,Filler question 1764 for General Level 18
gen-filler-l18-065,General,18,"Educational question #1765 about General (Level 18, Question 65)",Option A,Correct answer for question #1765,Option C,Option D,Option E,1,Filler question 1765 for General Level 18
gen-filler-l18-066,General,18,"Educational question #1766 about General (Level 18, Question 66)",Option A,Correct answer for question #1766,Option C,Option D,Option E,1,Filler question 1766 for General Level 18
gen-filler-l18-067,General,18,"Educational question #1767 about General (Level 18, Question 67)",Option A,Correct answer for question #1767,Option C,Option D,Option E,1,Filler question 1767 for General Level 18
